$TERMINAL_DISTR
3	0.0001267200
4	0.0001460869
5	0.0001630659
6	0.0001783407
7	0.0001923184
8	0.0002052644
9	0.0002173635
10	0.0002287506
11	0.0002395275
12	0.0002497735
13	0.0002595519
14	0.0002689140
15	0.0002779021
16	0.0002865517
17	0.0002948928
18	0.0003029513
19	0.0003107493
20	0.0003183063
21	0.0003256392
22	0.0003327631
23	0.0003396914
24	0.0003464360
25	0.0003530077
26	0.0003594162
27	0.0003656703
28	0.0003717779
29	0.0003777465
30	0.0003835826
31	0.0003892923
32	0.0003948815
33	0.0004003553
34	0.0004057186
35	0.0004109758
36	0.0004161312
37	0.0004211887
38	0.0004261519
39	0.0004310243
40	0.0004358090
41	0.0004405092
42	0.0004451276
43	0.0004496669
44	0.0004541296
45	0.0004585181
46	0.0004628348
47	0.0004670816
48	0.0004712608
49	0.0004753741
50	0.0004794235
51	0.0004834106
52	0.0004873372
53	0.0004912048
54	0.0004950150
55	0.0004987692
56	0.0005024688
57	0.0005061151
58	0.0005097095
59	0.0005132530
60	0.0005167470
61	0.0005201924
62	0.0005235905
63	0.0005269422
64	0.0005302486
65	0.0005335105
66	0.0005367290
67	0.0005399050
68	0.0005430392
69	0.0005461326
70	0.0005491859
71	0.0005521999
72	0.0005551754
73	0.0005581130
74	0.0005610136
75	0.0005638778
76	0.0005667062
77	0.0005694995
78	0.0005722582
79	0.0005749831
80	0.0005776747
81	0.0005803336
82	0.0005829602
83	0.0005855552
84	0.0005881190
85	0.0005906522
86	0.0005931553
87	0.0005956287
88	0.0005980729
89	0.0006004884
90	0.0006028755
91	0.0006052348
92	0.0006075666
93	0.0006098714
94	0.0006121496
95	0.0006144014
96	0.0006166274
97	0.0006188279
98	0.0006210032
99	0.0006231538
100	0.0006252798
101	0.0006273818
102	0.0006294600
103	0.0006315147
104	0.0006335462
105	0.0006355549
106	0.0006375411
107	0.0006395050
108	0.0006414469
109	0.0006433672
110	0.0006452660
111	0.0006471437
112	0.0006490006
113	0.0006508368
114	0.0006526526
115	0.0006544484
116	0.0006562242
117	0.0006579805
118	0.0006597173
119	0.0006614350
120	0.0006631337
121	0.0006648137
122	0.0006664752
123	0.0006681184
124	0.0006697436
125	0.0006713508
126	0.0006729404
127	0.0006745124
128	0.0006760672
129	0.0006776049
130	0.0006791257
131	0.0006806298
132	0.0006821173
133	0.0006835885
134	0.0006850435
135	0.0006864824
136	0.0006879055
137	0.0006893129
138	0.0006907048
139	0.0006920813
140	0.0006934427
141	0.0006947890
142	0.0006961203
143	0.0006974370
144	0.0006987390
145	0.0007000266
146	0.0007012999
147	0.0007025591
148	0.0007038042
149	0.0007050354
150	0.0007062528
151	0.0007074567
152	0.0007086470
153	0.0007098240
154	0.0007109878
155	0.0007121385
156	0.0007132761
157	0.0007144009
158	0.0007155130
159	0.0007166125
160	0.0007176994
161	0.0007187740
162	0.0007198363
163	0.0007208864
164	0.0007219244
165	0.0007229505
166	0.0007239648
167	0.0007249674
168	0.0007259583
169	0.0007269377
170	0.0007279057
171	0.0007288623
172	0.0007298077
173	0.0007307420
174	0.0007316653
175	0.0007325777
176	0.0007334792
177	0.0007343699
178	0.0007352500
179	0.0007361196
180	0.0007369787
181	0.0007378274
182	0.0007386658
183	0.0007394939
184	0.0007403120
185	0.0007411200
186	0.0007419181
187	0.0007427063
188	0.0007434847
189	0.0007442533
190	0.0007450124
191	0.0007457619
192	0.0007465019
193	0.0007472325
194	0.0007479538
195	0.0007486658
196	0.0007493687
197	0.0007500625
198	0.0007507472
199	0.0007514230
200	0.0007520898
201	0.0007527479
202	0.0007533972
203	0.0007540379
204	0.0007546699
205	0.0007552934
206	0.0007559084
207	0.0007565150
208	0.0007571132
209	0.0007577032
210	0.0007582849
211	0.0007588585
212	0.0007594240
213	0.0007599814
214	0.0007605309
215	0.0007610724
216	0.0007616062
217	0.0007621321
218	0.0007626503
219	0.0007631608
220	0.0007636637
221	0.0007641590
222	0.0007646468
223	0.0007651272
224	0.0007656001
225	0.0007660658
226	0.0007665241
227	0.0007669752
228	0.0007674191
229	0.0007678559
230	0.0007682857
231	0.0007687084
232	0.0007691241
233	0.0007695329
234	0.0007699348
235	0.0007703299
236	0.0007707182
237	0.0007710998
238	0.0007714747
239	0.0007718430
240	0.0007722047
241	0.0007725599
242	0.0007729086
243	0.0007732508
244	0.0007735867
245	0.0007739161
246	0.0007742393
247	0.0007745562
248	0.0007748669
249	0.0007751714
250	0.0007754698
251	0.0007757621
252	0.0007760483
253	0.0007763285
254	0.0007766028
255	0.0007768711
256	0.0007771336
257	0.0007773902
258	0.0007776410
259	0.0007778860
260	0.0007781254
261	0.0007783590
262	0.0007785870
263	0.0007788094
264	0.0007790262
265	0.0007792375
266	0.0007794433
267	0.0007796437
268	0.0007798386
269	0.0007800281
270	0.0007802123
271	0.0007803912
272	0.0007805648
273	0.0007807332
274	0.0007808964
275	0.0007810544
276	0.0007812073
277	0.0007813551
278	0.0007814978
279	0.0007816355
280	0.0007817682
281	0.0007818959
282	0.0007820187
283	0.0007821366
284	0.0007822496
285	0.0007823578
286	0.0007824612
287	0.0007825598
288	0.0007826537
289	0.0007827429
290	0.0007828273
291	0.0007829072
292	0.0007829824
293	0.0007830531
294	0.0007831192
295	0.0007831808
296	0.0007832378
297	0.0007832905
298	0.0007833386
299	0.0007833824
300	0.0007834218
301	0.0007834568
302	0.0007834875
303	0.0007835140
304	0.0007835361
305	0.0007835540
306	0.0007835677
307	0.0007835773
308	0.0007835826
309	0.0007835839
310	0.0007835810
311	0.0007835741
312	0.0007835631
313	0.0007835480
314	0.0007835290
315	0.0007835060
316	0.0007834791
317	0.0007834482
318	0.0007834135
319	0.0007833748
320	0.0007833324
321	0.0007832861
322	0.0007832360
323	0.0007831821
324	0.0007831245
325	0.0007830631
326	0.0007829981
327	0.0007829294
328	0.0007828570
329	0.0007827810
330	0.0007827013
331	0.0007826181
332	0.0007825314
333	0.0007824411
334	0.0007823472
335	0.0007822499
336	0.0007821491
337	0.0007820449
338	0.0007819372
339	0.0007818261
340	0.0007817117
341	0.0007815938
342	0.0007814727
343	0.0007813482
344	0.0007812204
345	0.0007810893
346	0.0007809550
347	0.0007808174
348	0.0007806766
349	0.0007805327
350	0.0007803855
351	0.0007802352
352	0.0007800817
353	0.0007799252
354	0.0007797655
355	0.0007796027
356	0.0007794369
357	0.0007792681
358	0.0007790962
359	0.0007789214
360	0.0007787435
361	0.0007785627
362	0.0007783790
363	0.0007781923
364	0.0007780027
365	0.0007778102
366	0.0007776149
367	0.0007774167
368	0.0007772156
369	0.0007770118
370	0.0007768051
371	0.0007765957
372	0.0007763835
373	0.0007761686
374	0.0007759509
375	0.0007757305
376	0.0007755074
377	0.0007752817
378	0.0007750533
379	0.0007748222
380	0.0007745885
381	0.0007743522
382	0.0007741133
383	0.0007738719
384	0.0007736278
385	0.0007733813
386	0.0007731321
387	0.0007728805
388	0.0007726264
389	0.0007723698
390	0.0007721107
391	0.0007718492
392	0.0007715853
393	0.0007713189
394	0.0007710501
395	0.0007707790
396	0.0007705054
397	0.0007702295
398	0.0007699513
399	0.0007696707
400	0.0007693878
401	0.0007691027
402	0.0007688152
403	0.0007685254
404	0.0007682335
405	0.0007679392
406	0.0007676428
407	0.0007673441
408	0.0007670432
409	0.0007667401
410	0.0007664349
411	0.0007661275
412	0.0007658180
413	0.0007655063
414	0.0007651925
415	0.0007648767
416	0.0007645587
417	0.0007642386
418	0.0007639165
419	0.0007635924
420	0.0007632662
421	0.0007629380
422	0.0007626077
423	0.0007622755
424	0.0007619413
425	0.0007616051
426	0.0007612670
427	0.0007609269
428	0.0007605849
429	0.0007602409
430	0.0007598951
431	0.0007595473
432	0.0007591977
433	0.0007588462
434	0.0007584928
435	0.0007581376
436	0.0007577806
437	0.0007574217
438	0.0007570610
439	0.0007566985
440	0.0007563343
441	0.0007559682
442	0.0007556004
443	0.0007552308
444	0.0007548595
445	0.0007544865
446	0.0007541117
447	0.0007537352
448	0.0007533571
449	0.0007529772
450	0.0007525957
451	0.0007522125
452	0.0007518276
453	0.0007514412
454	0.0007510530
455	0.0007506633
456	0.0007502719
457	0.0007498790
458	0.0007494845
459	0.0007490883
460	0.0007486907
461	0.0007482914
462	0.0007478906
463	0.0007474883
464	0.0007470845
465	0.0007466791
466	0.0007462722
467	0.0007458638
468	0.0007454540
469	0.0007450427
470	0.0007446299
471	0.0007442156
472	0.0007437999
473	0.0007433828
474	0.0007429642
475	0.0007425443
476	0.0007421229
477	0.0007417001
478	0.0007412759
479	0.0007408504
480	0.0007404235
481	0.0007399952
482	0.0007395656
483	0.0007391346
484	0.0007387023
485	0.0007382687
486	0.0007378337
487	0.0007373975
488	0.0007369600
489	0.0007365211
490	0.0007360810
491	0.0007356397
492	0.0007351970
493	0.0007347531
494	0.0007343080
495	0.0007338617
496	0.0007334141
497	0.0007329653
498	0.0007325153
499	0.0007320641
500	0.0007316117
501	0.0007311581
502	0.0007307033
503	0.0007302474
504	0.0007297903
505	0.0007293321
506	0.0007288727
507	0.0007284122
508	0.0007279506
509	0.0007274878
510	0.0007270240
511	0.0007265590
512	0.0007260930
513	0.0007256258
514	0.0007251576
515	0.0007246883
516	0.0007242180
517	0.0007237466
518	0.0007232742
519	0.0007228007
520	0.0007223262
521	0.0007218506
522	0.0007213741
523	0.0007208965
524	0.0007204180
525	0.0007199384
526	0.0007194579
527	0.0007189763
528	0.0007184939
529	0.0007180104
530	0.0007175260
531	0.0007170406
532	0.0007165543
533	0.0007160671
534	0.0007155789
535	0.0007150898
536	0.0007145998
537	0.0007141089
538	0.0007136171
539	0.0007131244
540	0.0007126308
541	0.0007121364
542	0.0007116410
543	0.0007111448
544	0.0007106478
545	0.0007101499
546	0.0007096511
547	0.0007091515
548	0.0007086511
549	0.0007081498
550	0.0007076477
551	0.0007071448
552	0.0007066411
553	0.0007061366
554	0.0007056313
555	0.0007051253
556	0.0007046184
557	0.0007041108
558	0.0007036024
559	0.0007030932
560	0.0007025833
561	0.0007020726
562	0.0007015612
563	0.0007010490
564	0.0007005362
565	0.0007000226
566	0.0006995082
567	0.0006989932
568	0.0006984774
569	0.0006979610
570	0.0006974439
571	0.0006969260
572	0.0006964075
573	0.0006958883
574	0.0006953685
575	0.0006948479
576	0.0006943267
577	0.0006938049
578	0.0006932824
579	0.0006927593
580	0.0006922355
581	0.0006917111
582	0.0006911860
583	0.0006906604
584	0.0006901341
585	0.0006896072
586	0.0006890797
587	0.0006885517
588	0.0006880230
589	0.0006874937
590	0.0006869639
591	0.0006864334
592	0.0006859024
593	0.0006853709
594	0.0006848387
595	0.0006843061
596	0.0006837728
597	0.0006832390
598	0.0006827047
599	0.0006821699
600	0.0006816345
601	0.0006810985
602	0.0006805621
603	0.0006800252
604	0.0006794877
605	0.0006789497
606	0.0006784113
607	0.0006778723
608	0.0006773328
609	0.0006767929
610	0.0006762525
611	0.0006757116
612	0.0006751702
613	0.0006746284
614	0.0006740861
615	0.0006735433
616	0.0006730001
617	0.0006724564
618	0.0006719123
619	0.0006713678
620	0.0006708228
621	0.0006702774
622	0.0006697316
623	0.0006691853
624	0.0006686387
625	0.0006680916
626	0.0006675441
627	0.0006669962
628	0.0006664479
629	0.0006658992
630	0.0006653502
631	0.0006648007
632	0.0006642509
633	0.0006637007
634	0.0006631501
635	0.0006625992
636	0.0006620478
637	0.0006614962
638	0.0006609442
639	0.0006603918
640	0.0006598391
641	0.0006592860
642	0.0006587326
643	0.0006581789
644	0.0006576248
645	0.0006570704
646	0.0006565157
647	0.0006559607
648	0.0006554053
649	0.0006548497
650	0.0006542937
651	0.0006537374
652	0.0006531809
653	0.0006526240
654	0.0006520669
655	0.0006515095
656	0.0006509518
657	0.0006503938
658	0.0006498355
659	0.0006492770
660	0.0006487182
661	0.0006481591
662	0.0006475998
663	0.0006470402
664	0.0006464804
665	0.0006459203
666	0.0006453600
667	0.0006447994
668	0.0006442386
669	0.0006436776
670	0.0006431163
671	0.0006425548
672	0.0006419931
673	0.0006414312
674	0.0006408690
675	0.0006403067
676	0.0006397441
677	0.0006391813
678	0.0006386183
679	0.0006380552
680	0.0006374918
681	0.0006369282
682	0.0006363645
683	0.0006358006
684	0.0006352365
685	0.0006346722
686	0.0006341077
687	0.0006335431
688	0.0006329783
689	0.0006324133
690	0.0006318482
691	0.0006312829
692	0.0006307174
693	0.0006301518
694	0.0006295861
695	0.0006290202
696	0.0006284542
697	0.0006278880
698	0.0006273217
699	0.0006267553
700	0.0006261887
701	0.0006256220
702	0.0006250552
703	0.0006244883
704	0.0006239212
705	0.0006233540
706	0.0006227868
707	0.0006222194
708	0.0006216519
709	0.0006210843
710	0.0006205166
711	0.0006199488
712	0.0006193810
713	0.0006188130
714	0.0006182449
715	0.0006176768
716	0.0006171086
717	0.0006165403
718	0.0006159719
719	0.0006154034
720	0.0006148349
721	0.0006142663
722	0.0006136977
723	0.0006131290
724	0.0006125602
725	0.0006119914
726	0.0006114225
727	0.0006108535
728	0.0006102846
729	0.0006097155
730	0.0006091465
731	0.0006085774
732	0.0006080082
733	0.0006074390
734	0.0006068698
735	0.0006063006
736	0.0006057313
737	0.0006051620
738	0.0006045927
739	0.0006040234
740	0.0006034540
741	0.0006028847
742	0.0006023153
743	0.0006017459
744	0.0006011765
745	0.0006006071
746	0.0006000377
747	0.0005994683
748	0.0005988990
749	0.0005983296
750	0.0005977602
751	0.0005971908
752	0.0005966215
753	0.0005960521
754	0.0005954828
755	0.0005949135
756	0.0005943443
757	0.0005937750
758	0.0005932058
759	0.0005926366
760	0.0005920675
761	0.0005914983
762	0.0005909292
763	0.0005903602
764	0.0005897912
765	0.0005892222
766	0.0005886533
767	0.0005880844
768	0.0005875156
769	0.0005869469
770	0.0005863782
771	0.0005858095
772	0.0005852409
773	0.0005846724
774	0.0005841039
775	0.0005835355
776	0.0005829672
777	0.0005823989
778	0.0005818307
779	0.0005812626
780	0.0005806946
781	0.0005801266
782	0.0005795587
783	0.0005789909
784	0.0005784232
785	0.0005778556
786	0.0005772880
787	0.0005767206
788	0.0005761532
789	0.0005755859
790	0.0005750188
791	0.0005744517
792	0.0005738847
793	0.0005733179
794	0.0005727511
795	0.0005721845
796	0.0005716179
797	0.0005710515
798	0.0005704852
799	0.0005699189
800	0.0005693529
801	0.0005687869
802	0.0005682210
803	0.0005676553
804	0.0005670897
805	0.0005665242
806	0.0005659588
807	0.0005653936
808	0.0005648285
809	0.0005642636
810	0.0005636987
811	0.0005631340
812	0.0005625695
813	0.0005620051
814	0.0005614408
815	0.0005608766
816	0.0005603127
817	0.0005597488
818	0.0005591851
819	0.0005586216
820	0.0005580582
821	0.0005574950
822	0.0005569319
823	0.0005563690
824	0.0005558062
825	0.0005552436
826	0.0005546812
827	0.0005541189
828	0.0005535568
829	0.0005529948
830	0.0005524330
831	0.0005518714
832	0.0005513100
833	0.0005507487
834	0.0005501876
835	0.0005496267
836	0.0005490660
837	0.0005485055
838	0.0005479451
839	0.0005473849
