$INITIAL_DISTR
3	0.0015798983
4	0.0016811949
5	0.0017626270
6	0.0018307336
7	0.0018891913
8	0.0019402922
9	0.0019855702
10	0.0020261076
11	0.0020626991
12	0.0020959469
13	0.0021263199
14	0.0021541906
15	0.0021798605
16	0.0022035776
17	0.0022255484
18	0.0022459470
19	0.0022649217
20	0.0022825999
21	0.0022990922
22	0.0023144947
23	0.0023288924
24	0.0023423600
25	0.0023549642
26	0.0023667643
27	0.0023778138
28	0.0023881608
29	0.0023978488
30	0.0024069174
31	0.0024154026
32	0.0024233373
33	0.0024307518
34	0.0024376739
35	0.0024441291
36	0.0024501411
37	0.0024557320
38	0.0024609219
39	0.0024657299
40	0.0024701736
41	0.0024742696
42	0.0024780331
43	0.0024814787
44	0.0024846199
45	0.0024874695
46	0.0024900394
47	0.0024923410
48	0.0024943850
49	0.0024961814
50	0.0024977397
51	0.0024990690
52	0.0025001780
53	0.0025010746
54	0.0025017666
55	0.0025022615
56	0.0025025661
57	0.0025026872
58	0.0025026310
59	0.0025024038
60	0.0025020112
61	0.0025014589
62	0.0025007521
63	0.0024998958
64	0.0024988951
65	0.0024977544
66	0.0024964784
67	0.0024950712
68	0.0024935371
69	0.0024918799
70	0.0024901035
71	0.0024882116
72	0.0024862077
73	0.0024840952
74	0.0024818773
75	0.0024795573
76	0.0024771381
77	0.0024746227
78	0.0024720140
79	0.0024693147
80	0.0024665274
81	0.0024636547
82	0.0024606991
83	0.0024576630
84	0.0024545486
85	0.0024513583
86	0.0024480942
87	0.0024447584
88	0.0024413530
89	0.0024378799
90	0.0024343410
91	0.0024307383
92	0.0024270734
93	0.0024233483
94	0.0024195645
95	0.0024157237
96	0.0024118276
97	0.0024078776
98	0.0024038754
99	0.0023998223
100	0.0023957198
101	0.0023915694
102	0.0023873723
103	0.0023831299
104	0.0023788434
105	0.0023745142
106	0.0023701434
107	0.0023657322
108	0.0023612817
109	0.0023567932
110	0.0023522677
111	0.0023477062
112	0.0023431098
113	0.0023384796
114	0.0023338164
115	0.0023291214
116	0.0023243953
117	0.0023196392
118	0.0023148540
119	0.0023100404
120	0.0023051994
121	0.0023003318
122	0.0022954384
123	0.0022905201
124	0.0022855775
125	0.0022806115
126	0.0022756228
127	0.0022706121
128	0.0022655801
129	0.0022605275
130	0.0022554550
131	0.0022503633
132	0.0022452530
133	0.0022401247
134	0.0022349791
135	0.0022298167
136	0.0022246382
137	0.0022194441
138	0.0022142350
139	0.0022090114
140	0.0022037739
141	0.0021985231
142	0.0021932594
143	0.0021879833
144	0.0021826954
145	0.0021773960
